period,generation,solution_rank,lambda_h,lambda_k,lambda,tip,lambda_k_branch
21,-1,19,2.522191939502427e-06,0.012596769514134076,0.4990144800865334,0.5009855199134666,kperiod_sum
22,-1,0,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
22,-1,1,0.0,0.012596769514134076,0.4999999999999999,0.5000000000000001,kperiod_sum
22,-1,2,0.0,0.012596769514134076,0.4999999999999998,0.5000000000000002,kperiod_sum
22,-1,3,0.0,0.012596769514134076,0.4999999990225148,0.5000000009774852,kperiod_sum
22,-1,4,9.992007221626409e-17,0.012596769514134076,0.4999999961048729,0.5000000038951271,kperiod_sum
22,-1,5,5.995204332975846e-16,0.012596769514134076,0.49999998501420906,0.5000000149857909,kperiod_sum
22,-1,6,9.992007221626409e-15,0.012596769514134076,0.4999999379095119,0.5000000620904881,kperiod_sum
22,-1,7,1.6876500197327006e-13,0.012596769514134076,0.49999974506443,0.50000025493557,kperiod_sum
22,-1,8,2.6061153235446e-12,0.012596769514134076,0.4999989982161748,0.5000010017838252,kperiod_sum
22,-1,9,2.438549362437925e-12,0.012596769514134076,0.4999990309643352,0.5000009690356648,kperiod_sum
22,-1,10,3.882054677717406e-11,0.012596769514134076,0.49999613358660977,0.5000038664133902,kperiod_sum
22,-1,11,4.1284176077738265e-11,0.012596769514134076,0.49999601279725103,0.500003987202749,kperiod_sum
22,-1,12,6.316224543390092e-10,0.012596769514134076,0.49998440428519286,0.5000155957148071,kperiod_sum
22,-1,13,7.374313160113388e-10,0.012596769514134076,0.4999831485509568,0.5000168514490432,kperiod_sum
22,-1,14,1.0014752327425214e-08,0.012596769514134076,0.49993789928741117,0.5000621007125888,kperiod_sum
22,-1,15,1.0669679140207222e-08,0.012596769514134076,0.49993590086689677,0.5000640991331032,kperiod_sum
22,-1,16,1.7571526883530808e-07,0.012596769514134076,0.4997398755237067,0.5002601244762933,kperiod_sum
22,-1,17,1.609663134782835e-07,0.012596769514134076,0.49975103174927393,0.5002489682507261,kperiod_sum
22,-1,18,2.505296955390701e-06,0.012596769514134076,0.49901778639903693,0.5009822136009631,kperiod_sum
22,-1,19,2.673627936444767e-06,0.012596769514134076,0.4989853253411477,0.5010146746588523,kperiod_sum
23,-1,0,0.0,0.012596769514134076,0.5000000000000001,0.4999999999999999,kperiod_sum
23,-1,1,0.0,0.012596769514134076,0.4999999999999999,0.5000000000000001,kperiod_sum
23,-1,2,0.0,0.012596769514134076,0.4999999999999999,0.5000000000000001,kperiod_sum
23,-1,3,9.992007221626409e-17,0.012596769514134076,0.49999999625357283,0.5000000037464272,kperiod_sum
23,-1,4,5.995204332975846e-16,0.012596769514134076,0.4999999844775479,0.5000000155224521,kperiod_sum
23,-1,5,1.049160758270773e-14,0.012596769514134076,0.49999993626744055,0.5000000637325595,kperiod_sum
23,-1,6,1.6276979764029422e-13,0.012596769514134076,0.4999997495628272,0.5000002504371728,kperiod_sum
23,-1,7,1.5237811012980274e-13,0.012596769514134076,0.4999997577493427,0.5000002422506573,kperiod_sum
23,-1,8,2.425959433338676e-12,0.012596769514134076,0.4999990334398279,0.5000009665601721,kperiod_sum
23,-1,9,2.5799362646239388e-12,0.012596769514134076,0.49999900324509716,0.5000009967549028,kperiod_sum
23,-1,10,3.9476721891418266e-11,0.012596769514134076,0.4999961010570827,0.5000038989429173,kperiod_sum
23,-1,11,4.6089732030907274e-11,0.012596769514134076,0.49999578712571413,0.5000042128742859,kperiod_sum
23,-1,12,6.263985330434707e-10,0.012596769514134076,0.4999844689116353,0.5000155310883647,kperiod_sum
23,-1,13,6.673838481852101e-10,0.012596769514134076,0.4999839688620371,0.5000160311379629,kperiod_sum
23,-1,14,1.1033735025645087e-08,0.012596769514134076,0.4999348164883437,0.5000651835116563,kperiod_sum
23,-1,15,1.0106222558814437e-08,0.012596769514134076,0.49993761633182077,0.5000623836681792,kperiod_sum
23,-1,16,1.598815665859732e-07,0.012596769514134076,0.4997518720619034,0.5002481279380966,kperiod_sum
23,-1,17,1.7073721586546853e-07,0.012596769514134076,0.49974358668924646,0.5002564133107535,kperiod_sum
23,-1,18,2.559486892028673e-06,0.012596769514134076,0.4990072205243219,0.5009927794756781,kperiod_sum
23,-1,19,2.7075700135936745e-06,0.012596769514134076,0.4989789049405957,0.5010210950594043,kperiod_sum
24,-1,0,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
24,-1,1,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
24,-1,2,0.0,0.012596769514134076,0.5000000000000001,0.4999999999999999,kperiod_sum
24,-1,3,9.992007221626409e-17,0.012596769514134076,0.49999999611940893,0.5000000038805911,kperiod_sum
24,-1,4,5.995204332975846e-16,0.012596769514134076,0.49999998406703905,0.500000015932961,kperiod_sum
24,-1,5,1.0091927293842674e-14,0.012596769514134076,0.4999999373919938,0.5000000626080062,kperiod_sum
24,-1,6,1.516786696242889e-13,0.012596769514134076,0.49999975836817323,0.5000002416318268,kperiod_sum
24,-1,7,1.6117107648483398e-13,0.012596769514134076,0.4999997508199838,0.5000002491800162,kperiod_sum
24,-1,8,2.4670265830195603e-12,0.012596769514134076,0.4999990253082316,0.5000009746917684,kperiod_sum
24,-1,9,2.8802960017060288e-12,0.012596769514134076,0.4999989468326096,0.5000010531673904,kperiod_sum
24,-1,10,3.91500831753433e-11,0.012596769514134076,0.49999611721425063,0.5000038827857494,kperiod_sum
24,-1,11,4.1711833986823875e-11,0.012596769514134076,0.4999959921960032,0.5000040078039968,kperiod_sum
24,-1,12,6.901537341619246e-10,0.012596769514134076,0.4999836976801042,0.5000163023198958,kperiod_sum
24,-1,13,6.321260515029792e-10,0.012596769514134076,0.4999843980701454,0.5000156019298546,kperiod_sum
24,-1,14,1.0038034603532253e-08,0.012596769514134076,0.4999378271431274,0.5000621728568726,kperiod_sum
24,-1,15,1.0721180343509219e-08,0.012596769514134076,0.4999357463535651,0.5000642536464349,kperiod_sum
24,-1,16,1.633483697305316e-07,0.012596769514134076,0.49974919633926596,0.500250803660734,kperiod_sum
24,-1,17,1.7289479568027843e-07,0.012596769514134076,0.49974197164794987,0.5002580283520501,kperiod_sum
24,-1,18,2.6394468591761646e-06,0.012596769514134076,0.49899183227006283,0.5010081677299372,kperiod_sum
24,-1,19,2.6188232371660017e-06,0.012596769514134076,0.4989957787088325,0.5010042212911675,kperiod_sum
25,-1,0,0.0,0.012596769514134076,0.5000000000000001,0.4999999999999999,kperiod_sum
25,-1,1,0.0,0.012596769514134076,0.5000000000000001,0.4999999999999999,kperiod_sum
25,-1,2,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
25,-1,3,0.0,0.012596769514134076,0.49999999902985515,0.5000000009701449,kperiod_sum
25,-1,4,9.992007221626409e-17,0.012596769514134076,0.4999999960167829,0.5000000039832171,kperiod_sum
25,-1,5,3.9968028886505636e-16,0.012596769514134076,0.49999998434817083,0.5000000156518292,kperiod_sum
25,-1,6,9.992007221626409e-15,0.012596769514134076,0.49999993770627116,0.5000000622937288,kperiod_sum
25,-1,7,1.5407675135747922e-13,0.012596769514134076,0.49999975633541127,0.5000002436645887,kperiod_sum
25,-1,8,1.8005597013370788e-13,0.012596769514134076,0.49999973671784226,0.5000002632821577,kperiod_sum
25,-1,9,2.4465429682152262e-12,0.012596769514134076,0.4999990293472081,0.5000009706527919,kperiod_sum
25,-1,10,2.6067148439778976e-12,0.012596769514134076,0.4999989980950261,0.5000010019049739,kperiod_sum
25,-1,11,4.3134795735255695e-11,0.012596769514134076,0.49999592440728025,0.5000040755927198,kperiod_sum
25,-1,12,3.950819671416639e-11,0.012596769514134076,0.49999609950052126,0.5000039004994787,kperiod_sum
25,-1,13,6.278602637799224e-10,0.012596769514134076,0.4999844508007165,0.5000155491992835,kperiod_sum
25,-1,14,6.706074695550513e-10,0.012596769514134076,0.4999839301927157,0.5000160698072843,kperiod_sum
25,-1,15,1.0255761340172143e-08,0.012596769514134076,0.49993715649020165,0.5000628435097983,kperiod_sum
25,-1,16,1.0856458432240146e-08,0.012596769514134076,0.49993534225348935,0.5000646577465107,kperiod_sum
25,-1,17,1.6847510236894792e-07,0.012596769514134076,0.4997452909751532,0.5002547090248468,kperiod_sum
25,-1,18,2.733671824606265e-06,0.012596769514134076,0.49897399491336925,0.5010260050866308,kperiod_sum
25,-1,19,2.7911729959306796e-06,0.012596769514134076,0.4989632603706675,0.5010367396293325,kperiod_sum
26,-1,0,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
26,-1,1,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
26,-1,2,0.0,0.012596769514134076,0.5,0.49999999999999994,kperiod_sum
26,-1,3,9.992007221626409e-17,0.012596769514134076,0.4999999960870649,0.5000000039129351,kperiod_sum
26,-1,4,3.9968028886505636e-16,0.012596769514134076,0.4999999844267389,0.5000000155732611,kperiod_sum
26,-1,5,9.692247004977616e-15,0.012596769514134076,0.49999993908507556,0.5000000609149244,kperiod_sum
26,-1,6,1.1390888232654107e-14,0.012596769514134076,0.4999999341808776,0.5000000658191224,kperiod_sum
26,-1,7,1.5297763056310033e-13,0.012596769514134076,0.49999975734509183,0.5000002426549082,kperiod_sum
26,-1,8,1.6286971771251046e-13,0.012596769514134076,0.49999974953253823,0.5000002504674618,kperiod_sum
26,-1,9,2.6956437082503727e-12,0.012596769514134076,0.49999898114979546,0.5000010188502045,kperiod_sum
26,-1,10,2.4689250643916696e-12,0.012596769514134076,0.49999902491894876,0.5000009750810512,kperiod_sum
26,-1,11,3.9241609961493396e-11,0.012596769514134076,0.4999961126826077,0.5000038873173923,kperiod_sum
26,-1,12,4.1913272852411866e-11,0.012596769514134076,0.49999598252783195,0.500004017472168,kperiod_sum
26,-1,13,6.414774711416272e-10,0.012596769514134076,0.49998428308787235,0.5000157169121277,kperiod_sum
26,-1,14,6.790644047072192e-10,0.012596769514134076,0.4999838291828276,0.5000161708171724,kperiod_sum
26,-1,15,1.057791314540424e-08,0.012596769514134076,0.4999361771084091,0.5000638228915909,kperiod_sum
26,-1,16,1.745731338487211e-07,0.012596769514134076,0.49974072229590627,0.5002592777040937,kperiod_sum
26,-1,17,1.783060114557422e-07,0.012596769514134076,0.49973796490538813,0.5002620350946119,kperiod_sum
26,-1,18,2.546040656903337e-06,0.012596769514134076,0.49900983173443236,0.5009901682655676,kperiod_sum
26,-1,19,2.7614501285633253e-06,0.012596769514134076,0.49896879519923565,0.5010312048007644,kperiod_sum
27,-1,0,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
27,-1,1,0.0,0.012596769514134076,0.5000000000000002,0.4999999999999997,kperiod_sum
27,-1,2,0.0,0.012596769514134076,0.5000000000000001,0.4999999999999999,kperiod_sum
27,-1,3,0.0,0.012596769514134076,0.49999999902176917,0.5000000009782308,kperiod_sum
27,-1,4,9.992007221626409e-17,0.012596769514134076,0.49999999610670676,0.5000000038932932,kperiod_sum
27,-1,5,6.994405055138486e-16,0.012596769514134076,0.4999999835454092,0.5000000164545908,kperiod_sum
27,-1,6,1.0191847366058937e-14,0.012596769514134076,0.4999999373844214,0.5000000626155786,kperiod_sum
27,-1,7,1.685651618288375e-13,0.012596769514134076,0.49999974529654323,0.5000002547034568,kperiod_sum
27,-1,8,1.5407675135747922e-13,0.012596769514134076,0.49999975623808557,0.5000002437619144,kperiod_sum
27,-1,9,2.452538172548202e-12,0.012596769514134076,0.499999028214149,0.500000971785851,kperiod_sum
27,-1,10,2.619304773077147e-12,0.012596769514134076,0.4999989956781463,0.5000010043218537,kperiod_sum
27,-1,11,4.0092629216559315e-11,0.012596769514134076,0.49999607075861763,0.5000039292413824,kperiod_sum
27,-1,12,4.2441750114363684e-11,0.012596769514134076,0.499995957280859,0.500004042719141,kperiod_sum
27,-1,13,6.616283521054811e-10,0.012596769514134076,0.4999840381379025,0.5000159618620975,kperiod_sum
27,-1,14,1.0961995211555832e-08,0.012596769514134076,0.49993502874108686,0.5000649712589131,kperiod_sum
27,-1,15,1.11972883964917e-08,0.012596769514134076,0.499934335157203,0.500065664842797,kperiod_sum
27,-1,16,1.6248602923152334e-07,0.012596769514134076,0.49974985923037984,0.5002501407696202,kperiod_sum
27,-1,17,1.7639879726916163e-07,0.012596769514134076,0.4997393700756252,0.5002606299243748,kperiod_sum
27,-1,18,2.590456091833282e-06,0.012596769514134076,0.49900123238652805,0.500998767613472,kperiod_sum
27,-1,19,2.6600290238487646e-06,0.012596769514134076,0.4989879091062508,0.5010120908937492,kperiod_sum
28,-1,0,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
28,-1,1,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
28,-1,2,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
28,-1,3,0.0,0.012596769514134076,0.49999999902667935,0.5000000009733206,kperiod_sum
28,-1,4,0.0,0.012596769514134076,0.499999995886377,0.500000004113623,kperiod_sum
28,-1,5,3.9968028886505636e-16,0.012596769514134076,0.49999998434627824,0.5000000156537218,kperiod_sum
28,-1,6,1.049160758270773e-14,0.012596769514134076,0.49999993632546613,0.5000000636745339,kperiod_sum
28,-1,7,9.692247004977616e-15,0.012596769514134076,0.4999999390607446,0.5000000609392554,kperiod_sum
28,-1,8,1.5327739077974913e-13,0.012596769514134076,0.49999975706182964,0.5000002429381704,kperiod_sum
28,-1,9,1.635691582180243e-13,0.012596769514134076,0.4999997489283555,0.5000002510716445,kperiod_sum
28,-1,10,2.505495810822822e-12,0.012596769514134076,0.4999990177343311,0.5000009822656689,kperiod_sum
28,-1,11,2.6522783969085142e-12,0.012596769514134076,0.49999898936731557,0.5000010106326844,kperiod_sum
28,-1,12,4.135192188670089e-11,0.012596769514134076,0.49999600952540946,0.5000039904745905,kperiod_sum
28,-1,13,6.856668233190533e-10,0.012596769514134076,0.4999837507592009,0.5000162492407991,kperiod_sum
28,-1,14,7.003957414042361e-10,0.012596769514134076,0.49998357715969255,0.5000164228403075,kperiod_sum
28,-1,15,1.020157008868594e-08,0.012596769514134076,0.49993732274246827,0.5000626772575317,kperiod_sum
28,-1,16,1.1077423278660348e-08,0.012596769514134076,0.4999346875681717,0.5000653124318283,kperiod_sum
28,-1,17,1.653362483922116e-07,0.012596769514134076,0.4997476748685181,0.5002523251314819,kperiod_sum
28,-1,18,2.746642637030394e-06,0.012596769514134076,0.49897156368493256,0.5010284363150674,kperiod_sum
28,-1,19,2.6491739828826687e-06,0.012596769514134076,0.4989899762851522,0.5010100237148478,kperiod_sum
29,-1,0,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
29,-1,1,0.0,0.012596769514134076,0.5,0.5,kperiod_sum
29,-1,2,0.0,0.012596769514134076,0.5000000000000001,0.4999999999999999,kperiod_sum
29,-1,3,9.992007221626409e-17,0.012596769514134076,0.4999999989715973,0.5000000010284027,kperiod_sum
29,-1,4,9.992007221626409e-17,0.012596769514134076,0.49999999608659196,0.500000003913408,kperiod_sum
29,-1,5,5.995204332975846e-16,0.012596769514134076,0.4999999840815448,0.5000000159184552,kperiod_sum
29,-1,6,9.492406860545088e-15,0.012596769514134076,0.4999999392666725,0.5000000607333275,kperiod_sum
29,-1,7,1.0191847366058937e-14,0.012596769514134076,0.49999993723338143,0.5000000627666186,kperiod_sum
29,-1,8,1.566746732351021e-13,0.012596769514134076,0.49999975444206324,0.5000002455579368,kperiod_sum
29,-1,9,1.6576739980678214e-13,0.012596769514134076,0.4999997473507759,0.5000002526492241,kperiod_sum
29,-1,10,2.5842328277292382e-12,0.012596769514134076,0.4999990024276495,0.5000009975723505,kperiod_sum
29,-1,11,4.2854420012616855e-11,0.012596769514134076,0.4999959376756421,0.5000040623243579,kperiod_sum
29,-1,12,4.377518347808973e-11,0.012596769514134076,0.49999589427089297,0.500004105729107,kperiod_sum
29,-1,13,6.380878825318348e-10,0.012596769514134076,0.49998432466964515,0.5000156753303548,kperiod_sum
29,-1,14,6.928980389453443e-10,0.012596769514134076,0.4999836653005886,0.5000163346994114,kperiod_sum
29,-1,15,1.0380711390478581e-08,0.012596769514134076,0.4999367748257213,0.5000632251742787,kperiod_sum
29,-1,16,1.754460200120711e-07,0.012596769514134076,0.49974007489464634,0.5002599251053537,kperiod_sum
29,-1,17,1.691463542230487e-07,0.012596769514134076,0.4997447840636875,0.5002552159363125,kperiod_sum
29,-1,18,2.8335864920459032e-06,0.012596769514134076,0.4989554131440992,0.5010445868559008,kperiod_sum
29,-1,19,2.6049090108948294e-06,0.012596769514134076,0.4989984500542055,0.5010015499457945,kperiod_sum
0,-1,0,1.4682067129068167e-06,0.012569394802489753,0.4992480828355721,0.5007519171644279,kperiod_sum
0,-1,1,1.6522774393679107e-06,0.012569394802489753,0.4992023398931945,0.5007976601068055,kperiod_sum
0,-1,2,1.4297512774708032e-06,0.012569394802489753,0.4992579953193207,0.5007420046806793,kperiod_sum
0,-1,3,1.5397251413862278e-06,0.012569394802489753,0.49922998711454925,0.5007700128854508,kperiod_sum
0,-1,4,1.5857766737736868e-06,0.012569394802489753,0.49921855682548544,0.5007814431745146,kperiod_sum
0,-1,5,1.4063845200418258e-06,0.012569394802489753,0.49926408367287345,0.5007359163271266,kperiod_sum
0,-1,6,1.4480838766095517e-06,0.012569394802489753,0.49925325339594506,0.5007467466040549,kperiod_sum
0,-1,7,1.565149980420344e-06,0.012569394802489753,0.4992236556962715,0.5007763443037285,kperiod_sum
0,-1,8,1.5160949036197024e-06,0.012569394802489753,0.49923591867109185,0.5007640813289082,kperiod_sum
0,-1,9,1.4953729746469692e-06,0.012569394802489753,0.4992411583522556,0.5007588416477444,kperiod_sum
0,-1,10,1.5011641976481195e-06,0.012569394802489753,0.4992396903663543,0.5007603096336457,kperiod_sum
0,-1,11,1.30490104851555e-06,0.012569394802489753,0.4992911322879472,0.5007088677120528,kperiod_sum
0,-1,12,1.5093178581948585e-06,0.012569394802489753,0.4992376283304203,0.5007623716695797,kperiod_sum
0,-1,13,1.2993307631825603e-06,0.012569394802489753,0.4992926468920883,0.5007073531079117,kperiod_sum
0,-1,14,1.4056299665221594e-06,0.012569394802489753,0.49926428111620613,0.5007357188837939,kperiod_sum
0,-1,15,1.6282820429980306e-06,0.012569394802489753,0.4992081531308593,0.5007918468691407,kperiod_sum
0,-1,16,1.5559438736434395e-06,0.012569394802489753,0.4992259422651849,0.5007740577348151,kperiod_sum
0,-1,17,1.4139321931283534e-06,0.012569394802489753,0.499262111587251,0.500737888412749,kperiod_sum
0,-1,18,1.4432896422000852e-06,0.012569394802489753,0.4992544905636037,0.5007455094363963,kperiod_sum
0,-1,19,1.3636829530594419e-06,0.012569394802489753,0.49927534197214507,0.5007246580278549,kperiod_sum
1,-1,0,6.48974213368625e-08,0.012569394802489753,0.4998419151705147,0.5001580848294853,kperiod_sum
1,-1,1,6.318813952077563e-08,0.012569394802489753,0.4998440108977741,0.5001559891022259,kperiod_sum
1,-1,2,6.80826668042478e-08,0.012569394802489753,0.4998380821405579,0.5001619178594421,kperiod_sum
1,-1,3,7.013751549544978e-08,0.012569394802489753,0.49983565682881714,0.5001643431711829,kperiod_sum
1,-1,4,6.215221867167387e-08,0.012569394802489753,0.4998452948422889,0.5001547051577111,kperiod_sum
1,-1,5,6.401864098837251e-08,0.012569394802489753,0.4998429891372427,0.5001570108627573,kperiod_sum
1,-1,6,6.70288189952295e-08,0.012569394802489753,0.49983934018660103,0.500160659813399,kperiod_sum
1,-1,7,6.610289465802666e-08,0.012569394802489753,0.4998404537086889,0.5001595462913111,kperiod_sum
1,-1,8,6.636429296102975e-08,0.012569394802489753,0.4998401385639033,0.5001598614360967,kperiod_sum
1,-1,9,5.764341414193908e-08,0.012569394802489753,0.4998510119888653,0.5001489880111347,kperiod_sum
1,-1,10,6.671699442906132e-08,0.012569394802489753,0.49983971432469865,0.5001602856753014,kperiod_sum
1,-1,11,5.740171677981465e-08,0.012569394802489753,0.49985132466846116,0.5001486753315388,kperiod_sum
1,-1,12,6.21137980050257e-08,0.012569394802489753,0.4998453426668319,0.5001546573331681,kperiod_sum
1,-1,13,7.201930991573846e-08,0.012569394802489753,0.499833466752166,0.500166533247834,kperiod_sum
1,-1,14,6.880503516937253e-08,0.012569394802489753,0.49983722541939946,0.5001627745806005,kperiod_sum
1,-1,15,6.248758220861461e-08,0.012569394802489753,0.49984487802161814,0.5001551219783819,kperiod_sum
1,-1,16,6.379130833567004e-08,0.012569394802489753,0.49984326816095914,0.5001567318390409,kperiod_sum
1,-1,17,6.025611279936172e-08,0.012569394802489753,0.4998476729503938,0.5001523270496062,kperiod_sum
1,-1,18,2.4814350819135633e-06,0.012569394802489753,0.49902247516794196,0.500977524832058,kperiod_sum
1,-1,19,2.407188252728787e-06,0.012569394802489753,0.49903721044202265,0.5009627895579774,kperiod_sum
2,-1,0,3.4689370376206343e-09,0.012569394802489753,0.49996345106773554,0.5000365489322645,kperiod_sum
2,-1,1,3.3774940844111256e-09,0.012569394802489753,0.4999639360095057,0.5000360639904943,kperiod_sum
2,-1,2,3.6394079749868525e-09,0.012569394802489753,0.4999625637922094,0.5000374362077906,kperiod_sum
2,-1,3,3.749421273457898e-09,0.012569394802489753,0.4999620021876521,0.5000379978123479,kperiod_sum
2,-1,4,3.322103592218184e-09,0.012569394802489753,0.4999642329556291,0.5000357670443709,kperiod_sum
2,-1,5,3.4220953071262273e-09,0.012569394802489753,0.4999636986706756,0.5000363013293244,kperiod_sum
2,-1,6,3.5829921030128276e-09,0.012569394802489753,0.49996285508196414,0.5000371449180359,kperiod_sum
2,-1,7,3.5474324477924315e-09,0.012569394802489753,0.4999630398657954,0.5000369601342046,kperiod_sum
2,-1,8,3.080906529895344e-09,0.012569394802489753,0.4999655558289574,0.5000344441710426,kperiod_sum
2,-1,9,3.0680399221161283e-09,0.012569394802489753,0.4999656278277079,0.5000343721722921,kperiod_sum
2,-1,10,3.3199945792539153e-09,0.012569394802489753,0.49996424430929753,0.5000357556907025,kperiod_sum
2,-1,11,3.850006613514978e-09,0.012569394802489753,0.499961495878656,0.500038504121344,kperiod_sum
2,-1,12,3.6780681500481193e-09,0.012569394802489753,0.49996236548146844,0.5000376345185316,kperiod_sum
2,-1,13,3.3400435417441087e-09,0.012569394802489753,0.499964136510311,0.500035863489689,kperiod_sum
2,-1,14,3.409777860063912e-09,0.012569394802489753,0.49996376406044685,0.5000362359395532,kperiod_sum
2,-1,15,3.220684618998604e-09,0.012569394802489753,0.49996478314429904,0.500035216855701,kperiod_sum
2,-1,16,1.5844715929302923e-07,0.012569394802489753,0.4997529876327276,0.5002470123672724,kperiod_sum
2,-1,17,1.5360747414039368e-07,0.012569394802489753,0.4997567893192685,0.5002432106807315,kperiod_sum
2,-1,18,2.5487041415361845e-06,0.012569394802489753,0.49900931394873305,0.500990686051267,kperiod_sum
2,-1,19,2.395453508152734e-06,0.012569394802489753,0.49903956004748706,0.5009604399525129,kperiod_sum
3,-1,0,2.0122093991048474e-10,0.012569394802489753,0.4999911973556648,0.5000088026443352,kperiod_sum
3,-1,1,2.1111082881830612e-10,0.012569394802489753,0.4999909836269554,0.5000090163730446,kperiod_sum
3,-1,2,2.174939228716255e-10,0.012569394802489753,0.4999908483367379,0.5000091516632621,kperiod_sum
3,-1,3,1.9270345319455375e-10,0.012569394802489753,0.4999913856750354,0.5000086143249646,kperiod_sum
3,-1,4,1.985059117082244e-10,0.012569394802489753,0.49999125694390345,0.5000087430560965,kperiod_sum
3,-1,5,2.0783774701271795e-10,0.012569394802489753,0.49999105379742415,0.5000089462025759,kperiod_sum
3,-1,6,2.0577479720174098e-10,0.012569394802489753,0.49999109830708865,0.5000089016929113,kperiod_sum
3,-1,7,1.7871154556203805e-10,0.012569394802489753,0.49999170430576134,0.5000082956942387,kperiod_sum
3,-1,8,1.7796594198316029e-10,0.012569394802489753,0.49999172162830996,0.50000827837169,kperiod_sum
3,-1,9,1.925803516655833e-10,0.012569394802489753,0.499991388425542,0.500008611574458,kperiod_sum
3,-1,10,2.1335383459941681e-10,0.012569394802489753,0.49999093585788223,0.5000090641421178,kperiod_sum
3,-1,11,1.9374422066675834e-10,0.012569394802489753,0.4999913624451624,0.5000086375548376,kperiod_sum
3,-1,12,1.977894847904338e-10,0.012569394802489753,0.4999912727392981,0.5000087272607019,kperiod_sum
3,-1,13,1.8682025926253232e-10,0.012569394802489753,0.4999915181904586,0.5000084818095414,kperiod_sum
3,-1,14,9.949944568266033e-09,0.012569394802489753,0.49993810054748633,0.5000618994525137,kperiod_sum
3,-1,15,9.644544463061067e-09,0.012569394802489753,0.49993905791085813,0.5000609420891419,kperiod_sum
3,-1,16,1.626859163383898e-07,0.012569394802489753,0.4997497054186355,0.5002502945813645,kperiod_sum
3,-1,17,1.528590930832685e-07,0.012569394802489753,0.4997573825081326,0.5002426174918674,kperiod_sum
3,-1,18,2.4304254712781417e-06,0.012569394802489753,0.49903257457599026,0.5009674254240097,kperiod_sum
3,-1,19,2.479400844035418e-06,0.012569394802489753,0.49902287592887895,0.500977124071121,kperiod_sum
4,-1,0,1.2125800363804728e-11,0.012569394802489753,0.499997839112055,0.500002160887945,kperiod_sum
4,-1,1,1.2721723674502528e-11,0.012569394802489753,0.4999977866468228,0.5000022133531772,kperiod_sum
4,-1,2,1.3106316032462928e-11,0.012569394802489753,0.4999977534358443,0.5000022465641557,kperiod_sum
4,-1,3,1.161251095282978e-11,0.012569394802489753,0.49999788533865486,0.5000021146613451,kperiod_sum
4,-1,4,1.1962331125658921e-11,0.012569394802489753,0.499997853736318,0.500002146263682,kperiod_sum
4,-1,5,1.252458137201984e-11,0.012569394802489753,0.49999780387219706,0.500002196127803,kperiod_sum
4,-1,6,1.2400280802182806e-11,0.012569394802489753,0.4999978147981572,0.5000021852018428,kperiod_sum
4,-1,7,1.0769285463396728e-11,0.012569394802489753,0.4999979635537567,0.5000020364462433,kperiod_sum
4,-1,8,1.0724321430899409e-11,0.012569394802489753,0.4999979678048406,0.5000020321951594,kperiod_sum
4,-1,9,1.2857015452283349e-11,0.012569394802489753,0.49999777492071495,0.500002225079285,kperiod_sum
4,-1,10,1.1675160838109377e-11,0.012569394802489753,0.4999978796363831,0.5000021203636169,kperiod_sum
4,-1,11,1.1918965814317062e-11,0.012569394802489753,0.49999785761632065,0.5000021423836793,kperiod_sum
4,-1,12,1.1257994536606475e-11,0.012569394802489753,0.4999979178672528,0.5000020821327472,kperiod_sum
4,-1,13,6.032749300111107e-10,0.012569394802489753,0.49998475827551736,0.5000152417244826,kperiod_sum
4,-1,14,1.0215134438329443e-08,0.012569394802489753,0.4999372810869003,0.5000627189130997,kperiod_sum
4,-1,15,9.5975774327961e-09,0.012569394802489753,0.4999392064799416,0.5000607935200584,kperiod_sum
4,-1,16,1.5512085805857724e-07,0.012569394802489753,0.4997555941658527,0.5002444058341473,kperiod_sum
4,-1,17,1.5828369145376442e-07,0.012569394802489753,0.49975311508527864,0.5002468849147214,kperiod_sum
4,-1,18,2.5306184632811757e-06,0.012569394802489753,0.4990128351726606,0.5009871648273394,kperiod_sum
4,-1,19,2.5028230890788984e-06,0.012569394802489753,0.49901827146402167,0.5009817285359783,kperiod_sum
5,-1,0,7.443046179389512e-13,0.012569394802489753,0.49999946462863465,0.5000005353713654,kperiod_sum
5,-1,1,7.808753643701039e-13,0.012569394802489753,0.49999945163055437,0.5000005483694456,kperiod_sum
5,-1,2,7.12829795190828e-13,0.012569394802489753,0.49999947608105333,0.5000005239189467,kperiod_sum
5,-1,3,7.342126906451085e-13,0.012569394802489753,0.49999946825155206,0.5000005317484479,kperiod_sum
5,-1,4,7.687850356319359e-13,0.012569394802489753,0.4999994558980927,0.5000005441019073,kperiod_sum
5,-1,5,7.610911900712836e-13,0.012569394802489753,0.49999945860495587,0.5000005413950441,kperiod_sum
5,-1,6,6.609712777105869e-13,0.012569394802489753,0.49999949545856837,0.5000005045414316,kperiod_sum
